p_id,rush_attempts,rush_yards,rush_touchdowns,longest_rush,times_pass_target,receptions,receiving_yards,receiving_touchdowns,longest_reception,fumbles,fumbles_lost,abbr,game_key,isHome,wy,position
GileJi00,1,-1,0,-1,0,5,57,0,23,0,0,TAM,197809020tam,True,1 | 1978,TE
MacAKe21,0,0,0,0,0,1,8,0,8,0,0,SFO,197810220sfo,True,8 | 1978,TE
MitcJi00,0,0,0,0,0,3,37,0,23,0,0,ATL,197810220sfo,False,8 | 1978,TE
GrosRa00,0,0,0,0,0,9,116,0,23,0,0,PIT,197810230pit,True,8 | 1978,TE
CastRi00,2,22,0,11,0,2,30,0,21,0,0,OTI,197810230pit,False,8 | 1978,TE
BarbMi01,0,0,0,0,0,3,47,0,25,0,0,OTI,197810230pit,False,8 | 1978,TE
DuprBi00,0,0,0,0,0,2,41,0,27,0,0,DAL,197810260dal,True,9 | 1978,TE
TuckBo00,0,0,0,0,0,4,25,0,8,0,0,MIN,197810260dal,False,9 | 1978,TE
VoigSt00,0,0,0,0,0,1,3,0,3,0,0,MIN,197810260dal,False,9 | 1978,TE
CastRi00,1,2,0,2,0,0,0,0,0,0,0,OTI,197810290cin,False,9 | 1978,TE
BarbMi01,0,0,0,0,0,2,30,0,15,0,0,OTI,197810290cin,False,9 | 1978,TE
NewsOz00,1,2,0,2,0,4,96,0,39,0,0,CLE,197810290cle,True,9 | 1978,TE
GantRe00,0,0,0,0,0,3,29,0,13,0,0,BUF,197810290cle,False,9 | 1978,TE
FranRu00,0,0,0,0,0,4,33,1,15,0,0,NWE,197810290nwe,True,9 | 1978,TE
BarkJe00,0,0,0,0,0,2,31,0,20,0,0,NYJ,197810290nwe,False,9 | 1978,TE
ShulMi00,0,0,0,0,0,2,24,0,15,0,0,NYJ,197810290nwe,False,9 | 1978,TE
KrepKe00,0,0,0,0,0,2,33,0,21,0,0,PHI,197810290phi,True,9 | 1978,TE
OsboRi00,0,0,0,0,0,2,5,0,4,0,0,PHI,197810290phi,True,9 | 1978,TE
ChanAl00,0,0,0,0,0,2,13,0,7,0,0,CRD,197810290phi,False,9 | 1978,TE
GrosRa00,0,0,0,0,0,1,10,0,10,0,0,PIT,197810290pit,True,9 | 1978,TE
WhitWa00,0,0,0,0,0,3,20,0,11,0,0,KAN,197810290pit,False,9 | 1978,TE
HaynRe00,0,0,0,0,0,2,32,0,21,0,0,WAS,197810290was,True,9 | 1978,TE
SealPa00,0,0,0,0,0,5,91,0,25,0,0,SFO,197810290was,False,9 | 1978,TE
MacAKe21,0,0,0,0,0,1,15,0,15,0,0,SFO,197810290was,False,9 | 1978,TE
LattGr00,0,0,0,0,0,1,21,0,21,0,0,CHI,197810290chi,True,9 | 1978,TE
CobbMi00,0,0,0,0,0,1,7,0,7,0,0,CHI,197810290chi,True,9 | 1978,TE
ParsBo00,0,0,0,0,0,0,0,0,0,0,0,CHI,197810290chi,True,9 | 1978,TE
HillDa01,0,0,0,0,0,6,60,1,23,0,0,DET,197810290chi,False,9 | 1978,TE
ObraJi00,0,0,0,0,0,1,14,0,14,0,0,TAM,197810290gnb,False,9 | 1978,TE
ChilHe00,0,0,0,0,0,3,32,2,28,0,0,NOR,197810290nor,True,9 | 1978,TE
DixoAl00,0,0,0,0,0,1,35,0,35,0,0,NYG,197810290nor,False,9 | 1978,TE
CaspDa00,0,0,0,0,0,4,43,1,14,0,0,RAI,197810290rai,True,9 | 1978,TE
ChesRa00,0,0,0,0,0,0,0,0,0,0,0,RAI,197810290rai,True,9 | 1978,TE
RamsDe00,0,0,0,0,0,0,0,0,0,0,0,RAI,197810290rai,True,9 | 1978,TE
McCrGr00,1,16,0,16,0,1,29,1,29,0,0,SDG,197810290rai,False,9 | 1978,TE
KleiBo00,0,0,0,0,0,1,4,0,4,0,0,SDG,197810290rai,False,9 | 1978,TE
HowaRo00,0,0,0,0,0,1,11,0,11,0,0,SEA,197810290sea,True,9 | 1978,TE
OdomRi00,0,0,0,0,0,2,39,0,26,0,0,DEN,197810290sea,False,9 | 1978,TE
MitcJi00,0,0,0,0,0,2,16,0,9,0,0,ATL,197810300atl,True,9 | 1978,TE
NelsTe00,0,0,0,0,0,2,12,0,10,0,0,RAM,197810300atl,False,9 | 1978,TE
MitcJi00,0,0,0,0,0,3,24,0,11,0,0,ATL,197811050atl,True,10 | 1978,TE
SealPa00,0,0,0,0,0,1,6,0,6,0,0,SFO,197811050atl,False,10 | 1978,TE
GantRe00,0,0,0,0,0,3,26,0,10,0,0,BUF,197811050buf,True,10 | 1978,TE
FranRu00,0,0,0,0,0,2,26,0,18,0,0,NWE,197811050buf,False,10 | 1978,TE
EarlRo00,2,8,0,5,0,1,1,0,1,0,0,CHI,197811050chi,True,10 | 1978,TE
LattGr00,0,0,0,0,0,3,32,0,17,0,0,CHI,197811050chi,True,10 | 1978,TE
ParsBo00,0,0,0,0,0,0,0,0,0,0,0,CHI,197811050chi,True,10 | 1978,TE
RamsEa00,0,0,0,0,0,1,7,0,7,0,0,CRD,197811050crd,True,10 | 1978,TE
ChanAl00,0,0,0,0,0,1,5,1,5,0,0,CRD,197811050crd,True,10 | 1978,TE
DixoAl00,0,0,0,0,0,2,53,0,39,0,0,NYG,197811050crd,False,10 | 1978,TE
MoorEm00,0,0,0,0,0,1,25,0,25,0,0,NYG,197811050crd,False,10 | 1978,TE
ShirGa00,0,0,0,0,0,0,0,0,0,0,0,NYG,197811050crd,False,10 | 1978,TE
TuckBo00,0,0,0,0,0,3,45,0,27,0,0,MIN,197811050min,True,10 | 1978,TE
HillDa01,1,13,0,13,0,3,33,0,13,0,0,DET,197811050min,False,10 | 1978,TE
KrepKe00,0,0,0,0,0,3,27,0,14,0,0,PHI,197811050phi,True,10 | 1978,TE
McGeRi00,0,0,0,0,0,1,5,0,5,0,0,GNB,197811050phi,False,10 | 1978,TE
GrosRa00,0,0,0,0,0,3,44,0,23,0,0,PIT,197811050pit,True,10 | 1978,TE
ChilHe00,0,0,0,0,0,6,94,0,29,0,0,NOR,197811050pit,False,10 | 1978,TE
SamuTo00,0,0,0,0,0,1,17,0,17,0,0,KAN,197811050kan,True,10 | 1978,TE
CaspDa00,0,0,0,0,0,7,112,0,34,0,0,RAI,197811050kan,False,10 | 1978,TE
ChesRa00,0,0,0,0,0,1,4,1,4,0,0,RAI,197811050kan,False,10 | 1978,TE
BarbMi01,0,0,0,0,0,3,92,1,72,0,0,OTI,197811050oti,True,10 | 1978,TE
CastRi00,0,0,0,0,0,2,23,0,17,0,0,OTI,197811050oti,True,10 | 1978,TE
NewsOz00,0,0,0,0,0,4,124,0,47,0,0,CLE,197811050oti,False,10 | 1978,TE
OdomRi00,1,7,0,7,0,2,34,0,26,0,0,DEN,197811050den,True,10 | 1978,TE
BarkJe00,0,0,0,0,0,3,43,0,25,0,0,NYJ,197811050den,False,10 | 1978,TE
TillAn00,0,0,0,0,0,4,71,0,33,0,0,MIA,197811050mia,True,10 | 1978,TE
DuprBi00,0,0,0,0,0,8,73,1,16,0,0,DAL,197811050mia,False,10 | 1978,TE
NelsTe00,1,10,0,10,0,0,0,0,0,0,0,RAM,197811050ram,True,10 | 1978,TE
ObraJi00,0,0,0,0,0,2,31,0,19,0,0,TAM,197811050ram,False,10 | 1978,TE
GileJi00,0,0,0,0,0,2,25,0,13,0,0,TAM,197811050ram,False,10 | 1978,TE
McCrGr00,1,2,0,2,0,0,0,0,0,0,0,SDG,197811050sdg,True,10 | 1978,TE
KleiBo00,0,0,0,0,0,1,16,1,16,0,0,SDG,197811050sdg,True,10 | 1978,TE
WalkRi00,0,0,0,0,0,1,3,1,3,0,0,CIN,197811050sdg,False,10 | 1978,TE
McCaRe00,0,0,0,0,0,1,19,1,19,0,0,CLT,197811060clt,True,10 | 1978,TE
AlstMa00,0,0,0,0,0,2,17,0,12,0,0,CLT,197811060clt,True,10 | 1978,TE
FugeJe00,0,0,0,0,0,1,7,0,7,0,0,WAS,197811060clt,False,10 | 1978,TE
GantRe00,0,0,0,0,0,2,14,1,9,0,0,BUF,197811120buf,True,11 | 1978,TE
TillAn00,0,0,0,0,0,3,26,0,13,0,0,MIA,197811120buf,False,11 | 1978,TE
HardBr00,0,0,0,0,0,0,0,0,0,0,0,MIA,197811120buf,False,11 | 1978,TE
NewsOz00,1,9,0,9,0,0,0,0,0,0,0,CLE,197811120cle,True,11 | 1978,TE
OdomRi00,0,0,0,0,0,5,58,1,25,0,0,DEN,197811120cle,False,11 | 1978,TE
FranRu00,0,0,0,0,0,1,13,0,13,0,0,NWE,197811120nwe,True,11 | 1978,TE
CastRi00,1,2,0,2,0,2,17,1,10,0,0,OTI,197811120nwe,False,11 | 1978,TE
BarbMi01,0,0,0,0,0,4,54,0,18,0,0,OTI,197811120nwe,False,11 | 1978,TE
OsboRi00,0,0,0,0,0,2,20,0,14,0,0,PHI,197811120phi,True,11 | 1978,TE
BarkJe00,0,0,0,0,0,3,45,0,23,0,0,NYJ,197811120phi,False,11 | 1978,TE
ShulMi00,0,0,0,0,0,1,8,0,8,0,0,NYJ,197811120phi,False,11 | 1978,TE
FugeJe00,0,0,0,0,0,4,79,0,25,0,0,WAS,197811120was,True,11 | 1978,TE
ShirGa00,0,0,0,0,0,1,16,0,16,0,0,NYG,197811120was,False,11 | 1978,TE
MoorEm00,0,0,0,0,0,1,12,0,12,0,0,NYG,197811120was,False,11 | 1978,TE
HillDa01,0,0,0,0,0,7,106,2,32,0,0,DET,197811120det,True,11 | 1978,TE
GileJi00,0,0,0,0,0,2,19,0,11,0,0,TAM,197811120det,False,11 | 1978,TE
ObraJi00,0,0,0,0,0,1,12,1,12,0,0,TAM,197811120det,False,11 | 1978,TE
ChilHe00,0,0,0,0,0,2,27,1,14,0,0,NOR,197811120nor,True,11 | 1978,TE
MitcJi00,0,0,0,0,0,2,24,0,19,0,0,ATL,197811120nor,False,11 | 1978,TE
WrigJa00,0,0,0,0,0,1,8,0,8,0,0,ATL,197811120nor,False,11 | 1978,TE
McGeRi00,0,0,0,0,0,3,41,0,16,0,0,GNB,197811120gnb,True,11 | 1978,TE
DuprBi00,0,0,0,0,0,2,26,2,18,0,0,DAL,197811120gnb,False,11 | 1978,TE
TuckBo00,0,0,0,0,0,2,41,0,24,0,0,MIN,197811120min,True,11 | 1978,TE
EarlRo00,0,0,0,0,0,0,0,0,0,0,0,CHI,197811120min,False,11 | 1978,TE
ParsBo00,0,0,0,0,0,0,0,0,0,0,0,CHI,197811120min,False,11 | 1978,TE
KleiBo00,0,0,0,0,0,4,30,0,10,0,0,SDG,197811120sdg,True,11 | 1978,TE
SamuTo00,0,0,0,0,0,1,38,0,38,0,0,KAN,197811120sdg,False,11 | 1978,TE
WhitWa00,0,0,0,0,0,1,5,0,5,0,0,KAN,197811120sdg,False,11 | 1978,TE
MacAKe21,0,0,0,0,0,3,43,0,22,0,0,SFO,197811120sfo,True,11 | 1978,TE
RamsEa00,0,0,0,0,0,3,17,0,7,0,0,CRD,197811120sfo,False,11 | 1978,TE
ChanAl00,0,0,0,0,0,1,15,1,15,0,0,CRD,197811120sfo,False,11 | 1978,TE
YounCh00,1,5,0,5,0,3,34,0,19,0,0,RAM,197811120ram,True,11 | 1978,TE
NelsTe00,0,0,0,0,0,2,15,0,8,0,0,RAM,197811120ram,True,11 | 1978,TE
GrosRa00,0,0,0,0,0,4,44,0,26,0,0,PIT,197811120ram,False,11 | 1978,TE
CaspDa00,0,0,0,0,0,3,75,1,29,0,0,RAI,197811130cin,False,11 | 1978,TE
ChesRa00,0,0,0,0,0,1,5,1,5,0,0,RAI,197811130cin,False,11 | 1978,TE
TuckBo00,0,0,0,0,0,5,47,0,17,0,0,MIN,197811190min,True,12 | 1978,TE
CraiSt00,0,0,0,0,0,0,0,0,0,0,0,MIN,197811190min,True,12 | 1978,TE
KleiBo00,0,0,0,0,0,6,69,0,24,0,0,SDG,197811190min,False,12 | 1978,TE
ShirGa00,0,0,0,0,0,1,8,0,8,0,0,NYG,197811190nyg,True,12 | 1978,TE
OsboRi00,0,0,0,0,0,3,24,0,12,0,0,PHI,197811190nyg,False,12 | 1978,TE
BarkJe00,0,0,0,0,0,3,28,0,10,0,0,NYJ,197811190nyj,True,12 | 1978,TE
ShulMi00,0,0,0,0,0,1,6,0,6,0,0,NYJ,197811190nyj,True,12 | 1978,TE
GileJi00,0,0,0,0,0,1,33,1,33,0,0,TAM,197811190tam,True,12 | 1978,TE
GantRe00,0,0,0,0,0,4,39,0,15,0,0,BUF,197811190tam,False,12 | 1978,TE
FugeJe00,0,0,0,0,0,1,3,0,3,0,0,WAS,197811190was,True,12 | 1978,TE
ChanAl00,0,0,0,0,0,1,4,1,4,0,0,CRD,197811190was,False,12 | 1978,TE
ParsBo00,0,0,0,0,0,0,0,0,0,0,0,CHI,197811190chi,True,12 | 1978,TE
MitcJi00,0,0,0,0,0,5,65,1,24,0,0,ATL,197811190chi,False,12 | 1978,TE
AlstMa00,0,0,0,0,0,4,45,1,16,0,0,CLT,197811190clt,True,12 | 1978,TE
McCaRe00,0,0,0,0,0,1,19,0,19,0,0,CLT,197811190clt,True,12 | 1978,TE
NewsOz00,0,0,0,0,0,2,38,0,20,0,0,CLE,197811190clt,False,12 | 1978,TE
DuprBi00,0,0,0,0,0,3,73,1,38,0,0,DAL,197811190dal,True,12 | 1978,TE
ChilHe00,0,0,0,0,0,4,42,0,21,0,0,NOR,197811190dal,False,12 | 1978,TE
WhitWa00,0,0,0,0,0,3,28,0,12,0,0,KAN,197811190kan,True,12 | 1978,TE
SamuTo00,0,0,0,0,0,1,25,0,25,0,0,KAN,197811190kan,True,12 | 1978,TE
SawyJo00,0,0,0,0,0,1,14,0,14,0,0,SEA,197811190kan,False,12 | 1978,TE
OdomRi00,0,0,0,0,0,3,24,0,10,0,0,DEN,197811190den,True,12 | 1978,TE
McGeRi00,0,0,0,0,0,2,30,0,25,0,0,GNB,197811190den,False,12 | 1978,TE
GrosRa00,0,0,0,0,0,6,66,0,14,0,0,PIT,197811190pit,True,12 | 1978,TE
CorbJa00,0,0,0,0,0,2,16,0,10,0,0,CIN,197811190pit,False,12 | 1978,TE
CaspDa00,0,0,0,0,0,5,65,1,26,0,0,RAI,197811190rai,True,12 | 1978,TE
ChesRa00,0,0,0,0,0,2,27,0,14,0,0,RAI,197811190rai,True,12 | 1978,TE
RamsDe00,0,0,0,0,0,0,0,0,0,0,0,RAI,197811190rai,True,12 | 1978,TE
HillDa01,0,0,0,0,0,4,40,0,19,0,0,DET,197811190rai,False,12 | 1978,TE
SealPa00,0,0,0,0,0,3,60,0,38,0,0,SFO,197811190sfo,True,12 | 1978,TE
MacAKe21,0,0,0,0,0,3,23,0,13,0,0,SFO,197811190sfo,True,12 | 1978,TE
YounCh00,0,0,0,0,0,2,32,0,17,0,0,RAM,197811190sfo,False,12 | 1978,TE
BarbMi01,1,13,0,13,0,3,56,1,29,0,0,OTI,197811200oti,True,12 | 1978,TE
CastRi00,0,0,0,0,0,2,31,0,24,0,0,OTI,197811200oti,True,12 | 1978,TE
TillAn00,0,0,0,0,0,3,45,0,25,0,0,MIA,197811200oti,False,12 | 1978,TE
HillDa01,0,0,0,0,0,4,56,0,26,0,0,DET,197811230det,True,13 | 1978,TE
OdomRi00,0,0,0,0,0,4,60,1,21,0,0,DEN,197811230det,False,13 | 1978,TE
DuprBi00,0,0,0,0,0,1,6,0,6,0,0,DAL,197811230dal,True,13 | 1978,TE
FugeJe00,0,0,0,0,0,1,16,1,16,0,0,WAS,197811230dal,False,13 | 1978,TE
MitcJi00,0,0,0,0,0,4,24,1,11,0,0,ATL,197811260atl,True,13 | 1978,TE
ChilHe00,0,0,0,0,0,3,100,0,37,0,0,NOR,197811260atl,False,13 | 1978,TE
HardLa00,0,0,0,0,0,1,71,1,71,0,0,NOR,197811260atl,False,13 | 1978,TE
DixoAl00,0,0,0,0,0,2,78,1,47,0,0,NYG,197811260buf,False,13 | 1978,TE
ShirGa00,0,0,0,0,0,0,0,0,0,0,0,NYG,197811260buf,False,13 | 1978,TE
MoorEm00,0,0,0,0,0,0,0,0,0,0,0,NYG,197811260buf,False,13 | 1978,TE
NewsOz00,2,6,1,9,0,3,73,0,30,0,0,CLE,197811260cle,True,13 | 1978,TE
YounCh00,0,0,0,0,0,7,81,0,17,0,0,RAM,197811260cle,False,13 | 1978,TE
TillAn00,0,0,0,0,0,2,37,0,21,0,0,MIA,197811260mia,True,13 | 1978,TE
HardBr00,0,0,0,0,0,1,13,1,13,0,0,MIA,197811260mia,True,13 | 1978,TE
BarkJe00,0,0,0,0,0,2,22,0,17,0,0,NYJ,197811260mia,False,13 | 1978,TE
ShulMi00,0,0,0,0,0,3,18,0,9,0,0,NYJ,197811260mia,False,13 | 1978,TE
LattGr00,0,0,0,0,0,1,20,0,20,0,0,CHI,197811260chi,True,13 | 1978,TE
ParsBo00,0,0,0,0,0,0,0,0,0,0,0,CHI,197811260chi,True,13 | 1978,TE
ObraJi00,0,0,0,0,0,1,18,0,18,0,0,TAM,197811260chi,False,13 | 1978,TE
ChanAl00,0,0,0,0,0,2,18,0,10,0,0,CRD,197811260crd,True,13 | 1978,TE
RamsEa00,0,0,0,0,0,1,9,0,9,0,0,CRD,197811260crd,True,13 | 1978,TE
OsboRi00,0,0,0,0,0,1,48,0,48,0,0,PHI,197811260crd,False,13 | 1978,TE
McGeRi00,0,0,0,0,0,3,35,0,20,0,0,GNB,197811260gnb,True,13 | 1978,TE
TuckBo00,0,0,0,0,0,2,17,0,14,0,0,MIN,197811260gnb,False,13 | 1978,TE
WhitWa00,0,0,0,0,0,1,13,0,13,0,0,KAN,197811260kan,True,13 | 1978,TE
CastRi00,0,0,0,0,0,2,80,1,47,0,0,OTI,197811260oti,True,13 | 1978,TE
RuckCo20,0,0,0,0,0,1,16,0,16,0,0,OTI,197811260oti,True,13 | 1978,TE
AlstMa00,0,0,0,0,0,1,20,0,20,0,0,CLT,197811260clt,True,13 | 1978,TE
FranRu00,0,0,0,0,0,1,5,0,5,0,0,NWE,197811260clt,False,13 | 1978,TE
CaspDa00,0,0,0,0,0,5,90,1,31,0,0,RAI,197811260rai,True,13 | 1978,TE
ChesRa00,0,0,0,0,0,1,6,0,6,0,0,RAI,197811260rai,True,13 | 1978,TE
SawyJo00,0,0,0,0,0,1,8,0,8,0,0,SEA,197811260rai,False,13 | 1978,TE
SealPa00,0,0,0,0,0,3,38,0,16,0,0,SFO,197811270sfo,True,13 | 1978,TE
GrosRa00,0,0,0,0,0,2,24,0,14,0,0,PIT,197811270sfo,False,13 | 1978,TE
CorbJa00,0,0,0,0,0,1,18,0,18,0,0,CIN,197812030cin,True,14 | 1978,TE
ShirGa00,0,0,0,0,0,1,4,1,4,0,0,NYG,197812030nyg,True,14 | 1978,TE
MoorEm00,0,0,0,0,0,0,0,0,0,0,0,NYG,197812030nyg,True,14 | 1978,TE
YounCh00,1,1,0,1,0,3,48,0,19,0,0,RAM,197812030nyg,False,14 | 1978,TE
BarkJe00,0,0,0,0,0,1,21,0,21,0,0,NYJ,197812030nyj,True,14 | 1978,TE
McCaRe00,0,0,0,0,0,3,27,0,17,0,0,CLT,197812030nyj,False,14 | 1978,TE
GileJi00,0,0,0,0,0,2,25,0,16,0,0,TAM,197812030tam,True,14 | 1978,TE
McGeRi00,0,0,0,0,0,1,5,0,5,0,0,GNB,197812030tam,False,14 | 1978,TE
FugeJe00,0,0,0,0,0,2,29,0,15,0,0,WAS,197812030was,True,14 | 1978,TE
TillAn00,0,0,0,0,0,1,12,0,12,0,0,MIA,197812030was,False,14 | 1978,TE
RamsEa00,0,0,0,0,0,1,12,0,12,0,0,CRD,197812030crd,True,14 | 1978,TE
HillDa01,1,-4,0,-4,0,2,26,1,15,0,0,DET,197812030crd,False,14 | 1978,TE
WhitWa00,0,0,0,0,0,2,6,1,3,0,0,KAN,197812030kan,True,14 | 1978,TE
GantRe00,1,14,0,14,0,0,0,0,0,0,0,BUF,197812030kan,False,14 | 1978,TE
TuckBo00,0,0,0,0,0,4,49,0,27,0,0,MIN,197812030min,True,14 | 1978,TE
OsboRi00,0,0,0,0,0,3,42,0,26,0,0,PHI,197812030min,False,14 | 1978,TE
SealPa00,0,0,0,0,0,2,51,1,41,0,0,SFO,197812030nor,False,14 | 1978,TE
DuprBi00,0,0,0,0,0,2,53,1,36,0,0,DAL,197812030dal,True,14 | 1978,TE
FranRu00,0,0,0,0,0,2,34,0,22,0,0,NWE,197812030dal,False,14 | 1978,TE
BarbMi01,0,0,0,0,0,2,37,0,21,0,0,OTI,197812030oti,True,14 | 1978,TE
RuckCo20,0,0,0,0,0,1,22,0,22,0,0,OTI,197812030oti,True,14 | 1978,TE
GrosRa00,0,0,0,0,0,4,36,0,12,0,0,PIT,197812030oti,False,14 | 1978,TE
SawyJo00,0,0,0,0,0,2,32,0,20,0,0,SEA,197812030sea,True,14 | 1978,TE
NewsOz00,0,0,0,0,0,3,19,0,17,0,0,CLE,197812030sea,False,14 | 1978,TE
CaspDa00,1,5,0,5,0,7,56,0,13,0,0,RAI,197812030rai,True,14 | 1978,TE
ChesRa00,0,0,0,0,0,1,8,0,8,0,0,RAI,197812030rai,True,14 | 1978,TE
OdomRi00,0,0,0,0,0,1,10,0,10,0,0,DEN,197812030rai,False,14 | 1978,TE
CurrPa00,0,0,0,0,0,3,41,0,20,0,0,SDG,197812040sdg,True,14 | 1978,TE
ParsBo00,0,0,0,0,0,0,0,0,0,0,0,CHI,197812040sdg,False,14 | 1978,TE
GrosRa00,0,0,0,0,0,2,17,1,12,0,0,PIT,197812090pit,True,15 | 1978,TE
McCaRe00,0,0,0,0,0,1,17,0,17,0,0,CLT,197812090pit,False,15 | 1978,TE
HillDa01,0,0,0,0,0,3,29,0,16,0,0,DET,197812090det,True,15 | 1978,TE
TuckBo00,0,0,0,0,0,5,73,0,35,0,0,MIN,197812090det,False,15 | 1978,TE
MitcJi00,0,0,0,0,0,2,23,0,12,0,0,ATL,197812100atl,True,15 | 1978,TE
FugeJe00,0,0,0,0,0,1,17,0,17,0,0,WAS,197812100atl,False,15 | 1978,TE
NewsOz00,1,3,0,3,0,1,29,0,29,0,0,CLE,197812100cle,True,15 | 1978,TE
BarkJe00,0,0,0,0,0,2,13,0,9,0,0,NYJ,197812100cle,False,15 | 1978,TE
ShulMi00,0,0,0,0,0,1,4,1,4,0,0,NYJ,197812100cle,False,15 | 1978,TE
FranRu00,0,0,0,0,0,3,38,0,20,0,0,NWE,197812100nwe,True,15 | 1978,TE
GantRe00,0,0,0,0,0,1,25,0,25,0,0,BUF,197812100nwe,False,15 | 1978,TE
MoorEm00,0,0,0,0,0,1,8,0,8,0,0,NYG,197812100nyg,True,15 | 1978,TE
ShirGa00,0,0,0,0,0,3,7,1,6,0,0,NYG,197812100nyg,True,15 | 1978,TE
DixoAl00,0,0,0,0,0,1,6,0,6,0,0,NYG,197812100nyg,True,15 | 1978,TE
ChanAl00,0,0,0,0,0,4,71,0,47,0,0,CRD,197812100nyg,False,15 | 1978,TE
DuprBi00,0,0,0,0,0,1,16,0,16,0,0,DAL,197812100phi,False,15 | 1978,TE
ParsBo00,0,0,0,0,0,0,0,0,0,0,0,CHI,197812100chi,True,15 | 1978,TE
ChilHe00,1,-1,0,-1,0,5,80,0,26,0,0,NOR,197812100nor,True,15 | 1978,TE
HardLa00,0,0,0,0,0,1,11,0,11,0,0,NOR,197812100nor,True,15 | 1978,TE
OdomRi00,1,-2,0,-2,0,7,165,2,34,0,0,DEN,197812100den,True,15 | 1978,TE
WhitWa00,0,0,0,0,0,6,31,0,10,0,0,KAN,197812100den,False,15 | 1978,TE
SamuTo00,0,0,0,0,0,1,15,0,15,0,0,KAN,197812100den,False,15 | 1978,TE
ChesRa00,0,0,0,0,0,2,20,0,11,0,0,RAI,197812100mia,False,15 | 1978,TE
CaspDa00,0,0,0,0,0,3,19,0,10,0,0,RAI,197812100mia,False,15 | 1978,TE
RamsDe00,0,0,0,0,0,0,0,0,0,0,0,RAI,197812100mia,False,15 | 1978,TE
KleiBo00,0,0,0,0,0,4,49,0,24,0,0,SDG,197812100sdg,True,15 | 1978,TE
ObraJi00,0,0,0,0,0,2,26,0,20,0,0,TAM,197812100sfo,False,15 | 1978,TE
GileJi00,0,0,0,0,0,2,14,0,8,0,0,TAM,197812100sfo,False,15 | 1978,TE
NelsTe00,1,14,1,14,0,2,66,0,52,0,0,RAM,197812110ram,True,15 | 1978,TE
FugeJe00,0,0,0,0,0,4,41,1,17,0,0,WAS,197812160was,True,16 | 1978,TE
ParsBo00,0,0,0,0,0,0,0,0,0,0,0,CHI,197812160was,False,16 | 1978,TE
OdomRi00,0,0,0,0,0,4,83,1,30,0,0,DEN,197812160den,True,16 | 1978,TE
GrosRa00,0,0,0,0,0,1,21,0,21,0,0,PIT,197812160den,False,16 | 1978,TE
CorbJa00,0,0,0,0,0,1,5,0,5,0,0,CIN,197812170cin,True,16 | 1978,TE
WalkRi00,0,0,0,0,0,1,3,1,3,0,0,CIN,197812170cin,True,16 | 1978,TE
NewsOz00,1,4,0,4,0,1,19,0,19,0,0,CLE,197812170cin,False,16 | 1978,TE
HillDa01,1,3,0,3,0,4,63,0,30,0,0,DET,197812170det,True,16 | 1978,TE
SealPa00,0,0,0,0,0,2,35,0,20,0,0,SFO,197812170det,False,16 | 1978,TE
BarkJe00,0,0,0,0,0,2,17,1,9,0,0,NYJ,197812170nyj,True,16 | 1978,TE
ShulMi00,0,0,0,0,0,1,3,0,3,0,0,NYJ,197812170nyj,True,16 | 1978,TE
DuprBi00,0,0,0,0,0,1,21,0,21,0,0,DAL,197812170nyj,False,16 | 1978,TE
DixoAl00,0,0,0,0,0,2,15,0,10,0,0,NYG,197812170phi,False,16 | 1978,TE
ShirGa00,0,0,0,0,0,0,0,0,0,0,0,NYG,197812170phi,False,16 | 1978,TE
GileJi00,0,0,0,0,0,2,19,1,17,0,0,TAM,197812170tam,True,16 | 1978,TE
ChilHe00,0,0,0,0,0,6,80,1,21,0,0,NOR,197812170tam,False,16 | 1978,TE
HardLa00,0,0,0,0,0,2,44,0,25,0,0,NOR,197812170tam,False,16 | 1978,TE
ChanAl00,0,0,0,0,0,4,48,1,21,0,0,CRD,197812170crd,True,16 | 1978,TE
MitcJi00,0,0,0,0,0,3,44,0,23,0,0,ATL,197812170crd,False,16 | 1978,TE
WrigJa00,0,0,0,0,0,1,18,0,18,0,0,ATL,197812170crd,False,16 | 1978,TE
BarbMi01,0,0,0,0,0,2,28,0,25,0,0,OTI,197812170oti,True,16 | 1978,TE
KleiBo00,0,0,0,0,0,5,55,1,16,0,0,SDG,197812170oti,False,16 | 1978,TE
CaspDa00,0,0,0,0,0,2,29,0,17,0,0,RAI,197812170rai,True,16 | 1978,TE
ChesRa00,0,0,0,0,0,1,10,0,10,0,0,RAI,197812170rai,True,16 | 1978,TE
RamsDe00,0,0,0,0,0,0,0,0,0,0,0,RAI,197812170rai,True,16 | 1978,TE
TuckBo00,0,0,0,0,0,3,45,0,24,0,0,MIN,197812170rai,False,16 | 1978,TE
CraiSt00,0,0,0,0,0,1,7,0,7,0,0,MIN,197812170rai,False,16 | 1978,TE
NelsTe00,1,7,0,7,0,3,20,0,10,0,0,RAM,197812170ram,True,16 | 1978,TE
McGeRi00,0,0,0,0,0,4,46,0,14,0,0,GNB,197812170ram,False,16 | 1978,TE
SawyJo00,0,0,0,0,0,3,22,0,11,0,0,SEA,197812170sea,True,16 | 1978,TE
HowaRo00,0,0,0,0,0,2,19,0,10,0,0,SEA,197812170sea,True,16 | 1978,TE
SamuTo00,0,0,0,0,0,1,0,0,0,0,0,KAN,197812170sea,False,16 | 1978,TE
BeckEd00,0,0,0,0,0,0,0,0,0,0,0,KAN,197812170sea,False,16 | 1978,TE
